Store Name,Ownership Type,City,Country,Longitude,Latitude
Union Ave & Ainslie St,Company Owned,Brooklyn,US,-73.95,40.71
164 7th Avenue,Company Owned,Brooklyn,US,-73.98,40.67
Target Gateway T-1401,Licensed,Brooklyn,US,-73.87,40.65
7th Ave and 9th St,Company Owned,Brooklyn,US,-73.98,40.67
Elmwood Avenue,Company Owned,Buffalo,US,-78.88,42.92
Delaware & Kenmore,Company Owned,Buffalo,US,-78.87,42.96
Hyatt Buffalo,Licensed,Buffalo,US,-78.87,42.89
Teavana - Walden Galleria,Company Owned,BUFFALO,US,-78.76,42.92
235 Delaware Ave,Company Owned,Buffalo,US,-78.88,42.89
Canadaigua,Company Owned,Canandaigua,US,-77.26,42.88
NY Chittenango Travel Plaza,Licensed,Canastota,US,-75.84,43.1
"Carmel, Route 6",Company Owned,Carmel,US,-73.67,41.41
"Rockaway Tpke, Cedarhurst",Company Owned,Cedarhurst,US,-73.74,40.63
Target South Setauket T-1191,Licensed,Centereach,US,-73.1,40.88
Centereach,Company Owned,Centereach,US,-73.08,40.86
Target Central Islip T-2102,Licensed,Central Islip,US,-73.2,40.77
Woodbury Commons,Company Owned,Central Valley,US,-74.13,41.32
Chappaqua,Company Owned,Chappaqua,US,-73.77,41.16
Target Cheektowaga T- 1014,Licensed,Cheektowaga,US,-78.77,42.91
Walden & Anderson,Company Owned,Cheektowaga,US,-78.77,42.91
Walden Galleria,Company Owned,Cheektowaga,US,-78.76,42.91
Cheektowaga,Company Owned,Cheektowaga,US,-78.73,42.93
Target Cicero T-2295,Licensed,Cicero,US,-76.12,43.16
Target Clay T-1475,Licensed,Clay,US,-76.23,43.19
Clifton Park Center,Company Owned,Clifton Park,US,-73.78,42.86
Price Chopper - Clifton Park  #112,Licensed,Clifton Park,US,-73.78,42.86
Target Clifton Park T-1477,Licensed,Clifton Park,US,-73.77,42.86
NY Clifton Springs Travel Plaza,Licensed,Clifton Springs,US,-77.17,42.97
"Commack, Crooked Hill",Company Owned,Commack,US,-73.29,40.81
"Jericho Tpke, Commack",Company Owned,Commack,US,-73.27,40.85
Target Commack T-1108,Licensed,Commack,US,-73.29,40.84
Target Commack T-1387,Licensed,Commack,US,-73.29,40.81
Target Copiague T-1147,Licensed,Copiague,US,-73.41,40.69
Cortlandt Manor,Company Owned,Cortlandt Manor,US,-73.88,41.31
"Deer Park, Rt. 231",Company Owned,Deer Park,US,-73.33,40.76
"Tanger Outlets, Deer Park",Company Owned,Deer Park,US,-73.3,40.76
Target - Cheektowaga/Depew T-2191,Licensed,Depew,US,-78.7,42.88
"Depew, Transit Road",Company Owned,Depew,US,-78.7,42.87
Dobbs Ferry,Company Owned,Dobbs Ferry,US,-73.86,41
East Amherst,Company Owned,East Amherst,US,-78.7,43.03
"Columbia Turnpike, East Greenbush",Company Owned,east greenbush,US,-73.71,42.6
East Hampton Village,Company Owned,East Hampton,US,-72.19,40.96
"E. Northport, Larkfield Rd",Company Owned,East Northport,US,-73.32,40.86
"East Northport, Rte. 25",Company Owned,East Northport,US,-73.32,40.84
"East Setauket, Nesconset HIghway",Company Owned,East Setauket,US,-73.07,40.9
Queens Center Mall,Company Owned,Elmhurst,US,-73.87,40.73
Queens Blvd & Broadway,Company Owned,Elmhurst,US,-73.88,40.74
Teavana - Queens Center,Company Owned,Elmhurst,US,-73.87,40.73
Target Queens Place T-1344,Licensed,Elmhurst,US,-73.87,40.74
Elmira College,Licensed,Elmira,US,-76.82,42.1
Target Elmont T-3237,Licensed,ELMONT,US,-73.7,40.71
Perinton Square Mall,Company Owned,Fairport,US,-77.44,43.07
Target Fairport T-1195,Licensed,Fairport,US,-77.44,43.13
Farmingdale,Company Owned,Farmingdale,US,-73.42,40.73
The Plaza at Farmingdale Train,Licensed,Farmingdale,US,-73.44,40.74
Target Farmingdale T-1866,Licensed,Farmingdale,US,-73.42,40.75
"Fayetteville, Syracuse",Company Owned,Fayetteville,US,-76.02,43.03
"Fishkill, Ransley Square",Company Owned,Fishkill,US,-73.89,41.53
Target Flushing T-1150,Licensed,Flushing,US,-73.83,40.78
Main St & 41St Ave,Company Owned,Flushing,US,-73.83,40.76
Target Flushing T-2451,Licensed,Flushing,US,-73.83,40.76
3805 Main St,Company Owned,Flushing,US,-73.83,40.76
7000 Austin Street,Company Owned,Forest Hills,US,-73.85,40.72
Queens Blvd & 67th Rd,Company Owned,Forest Hills,US,-73.85,40.73
107-12 Continental Avenue,Company Owned,Forest Hills,US,-73.84,40.72
Stop & Shop-Forest Hills #539,Licensed,Forest Hills,US,-73.86,40.71
AFFES @ Fort Drum,Licensed,Fort Drum,US,-75.81,44.05
"Franklin Avenue, Franklin Square",Company Owned,Franklin Square,US,-73.69,40.69
SUNY/Fredonia-Cranston Hall,Licensed,Fredonia,US,-79.34,42.45
Target Freeport T-3236,Licensed,FREEPORT,US,-73.59,40.66
188th Street & 64th Ave,Company Owned,Fresh Meadows,US,-73.79,40.74
Village of Garden City,Company Owned,Garden City,US,-73.63,40.73
Westbury Gallery,Company Owned,Garden City,US,-73.61,40.74
Teavana - Roosevelt Field,Company Owned,Garden City,US,-73.62,40.74
Roosevelt Field Mall-Lower Level,Company Owned,Garden City,US,-73.61,40.74
"Garden City, Stewart Avenue",Company Owned,Garden City,US,-73.61,40.73
SUNY Geneseo MacVittle College Unio,Licensed,Geneseo,US,-77.82,42.8
Glen Cove,Company Owned,Glen Cove,US,-73.63,40.87
"Sea Cliff, Glen Cove Ave",Company Owned,Glen Cove,US,-73.63,40.85
Shops at Atlas Park,Company Owned,Glendale,US,-73.87,40.71
Price Chopper - Glenmont #196,Licensed,Glenmont,US,-73.79,42.6
Target Glenville T-2805,Licensed,Glenville,US,-73.93,42.87
55 Northern Blvd,Company Owned,Great Neck,US,-73.73,40.77
Great Neck - The Gardens,Company Owned,Great Neck,US,-73.73,40.79
Center Place Drive,Company Owned,Greece,US,-77.67,43.21
"South Greece, Long Pond & Ridgeway",Company Owned,Greece,US,-77.7,43.19
Wheatly Plaza-Greenvale,Company Owned,Greenvale,US,-73.63,40.81
"Guilderland, NY",Company Owned,Guilderland,US,-73.89,42.7
Hampton Bays,Company Owned,Hampton Bays,US,-72.52,40.88
New Baltimore Travel Plaza,Licensed,Hannacroix,US,-73.9,42.41
Hartsdale Train Station,Company Owned,Hartsdale,US,-73.8,41.01
"Hartsdale, South Central Ave",Company Owned,Hartsdale,US,-73.8,41.02
NY Ardsley Travel Plaza,Licensed,Hastings on Hudson,US,-73.87,40.99
Hauppauge - Route 111,Company Owned,Hauppauge,US,-73.2,40.83
Henrietta Plaza,Company Owned,Henrietta,US,-77.61,43.09
"Henrietta, Market Square",Company Owned,Henrietta,US,-77.63,43.09
Hewlett,Company Owned,Hewlett,US,-73.7,40.64
Hicksville,Company Owned,Hicksville,US,-73.53,40.76
Target Hicksville T-1855,Licensed,Hicksville,US,-73.53,40.77
157-41 Cross Bay Blvd.,Company Owned,Howard Beach,US,-73.84,40.66
Huntington,Company Owned,Huntington,US,-73.43,40.87
Target Huntington T-2844,Licensed,Huntington,US,-73.41,40.83
"Walt Whitman Mall, LI",Company Owned,Huntington Station,US,-73.41,40.82
Teavana - Walt Whitman,Company Owned,Huntington Station,US,-73.41,40.83
Target - Irondequoit T-2211,Licensed,Irondequoit,US,-77.58,43.2
Island Park,Company Owned,Island Park,US,-73.65,40.6
"Islandia, NY",Company Owned,Islandia,US,-73.16,40.81
Islip Village,Company Owned,Islip,US,-73.21,40.73
Ithaca on The Commons,Company Owned,Ithaca,US,-76.5,42.44
Target Ithaca T-1508,Licensed,Ithaca,US,-76.49,42.48
"College Avenue, Ithaca",Company Owned,Ithaca,US,-76.49,42.44
78-25 37th Avenue,Company Owned,Jackson Heights,US,-73.89,40.75
JFK - T8 American Air,Licensed,Jamaica,US,-73.79,40.65
JFK T7 Gate 7,Licensed,Jamaica,US,-73.78,40.65
St. John's University - Queens,Licensed,Jamaica,US,-73.8,40.72
JFK T1 pre security food court,Licensed,jamaica,US,-73.79,40.64
JFK T7 Pre Security Ticketing,Licensed,Jamaica,US,-73.78,40.65
JFK - T1 Evenings,Licensed,Jamaica,US,-73.79,40.64
JFK T5 Gate 22,Licensed,Jamaica,US,-73.79,40.64
89th Ave & Sutphin Blvd.,Company Owned,Jamaica,US,-73.81,40.7
JFK T8 North,Licensed,Jamaica,US,-73.79,40.64
Jamestown,Company Owned,Jamestown,US,-79.29,42.1
Jericho,Company Owned,Jericho,US,-73.53,40.79
118-24 Queens Blvd,Company Owned,Kew Gardens,US,-73.83,40.71
"Kingston, Massa Drive",Company Owned,Kingston,US,-73.99,41.96
Target Kingston T-1318,Licensed,Kingston,US,-73.99,41.97
Smith Haven Mall,Company Owned,Lake Grove,US,-73.13,40.87
Teavana - Smith Haven,Company Owned,Lake Grove,US,-73.13,40.86
"Lake Placid, Main St",Company Owned,Lake Placid,US,-73.99,44.29
"Lancaster, Regal Center",Company Owned,Lancaster,US,-78.7,42.95
Larchmont,Company Owned,Larchmont,US,-73.76,40.93
"Newton Plaza, Loudonville",Company Owned,Latham,US,-73.76,42.73
Latham Plaza,Company Owned,Latham,US,-73.82,42.77
"Price Chopper #138-Latham, NY",Licensed,Latham,US,-73.76,42.75
Target Latham T-1915,Licensed,Latham,US,-73.77,42.76
549 Troy-Schenectady Rd,Company Owned,Latham,US,-73.76,42.75
Levittown - Hempstead Tpke.,Company Owned,Levittown,US,-73.52,40.73
Levittown 2 - Hempstead Tpke,Company Owned,Levittown,US,-73.54,40.72
Target Levittown T-1264,Licensed,Levittown,US,-73.5,40.73
NY Indian Castle Travel Plaza,Licensed,Little falls,US,-74.85,43.05
254-41 Horace Harding Expressway,Company Owned,Little Neck,US,-73.73,40.76
Clay,Company Owned,Liverpool,US,-76.23,43.14
Stop & Shop - Long Beach #2582,Licensed,Long Beach,US,-73.66,40.58
Long Beach,Company Owned,Long Beach,US,-73.67,40.59
Price Chopper - Loudonville #188,Licensed,Loudonville,US,-73.78,42.71
Lynbrook,Company Owned,Lynbrook,US,-73.68,40.66
Price Chopper Malta # 184,Licensed,Malta,US,-73.79,42.97
Mamaroneck,Company Owned,Mamaroneck,US,-73.74,40.94
Macy's-Manhasset #5,Licensed,Manhasset,US,-73.7,40.79
Manhasset,Company Owned,Manhasset,US,-73.7,40.8
66th and Amsterdam,Company Owned,Manhattan,US,-73.98,40.77
Manorville,Company Owned,Manorville,US,-72.8,40.87
Massapequa Village Square,Company Owned,Massapequa,US,-73.47,40.67
Sunrise Mall,Company Owned,Massapequa,US,-73.43,40.68
Mattituck,Company Owned,Mattituck,US,-72.54,40.99
"Medford, Route 112",Company Owned,Medford,US,-73,40.82
Target Medford T-1948,Licensed,Medford,US,-72.99,40.82
Stop & Shop-Medford #583,Licensed,Medford,US,-72.96,40.81
Melville,Company Owned,Melville,US,-73.42,40.79
North Melville,Company Owned,Melville,US,-73.41,40.81
Merrick,Company Owned,Merrick,US,-73.55,40.66
Target Middletown T-1296,Licensed,Middletown,US,-74.37,41.45
"Middletown, Orange Plaza",Company Owned,Middletown,US,-74.38,41.45
Miller Place,Company Owned,Miller Place,US,-72.99,40.94
Target Monroe T-2024,Licensed,Monroe,US,-74.15,41.32
Mt. Kisco,Company Owned,Mount Kisco,US,-73.73,41.21
Target Mt Vernon T-1887,Licensed,Mount Vernon,US,-73.82,40.9
Target Mt Kisco T-1954,Licensed,Mt Kisco,US,-73.72,41.22
Nanuet,Company Owned,Nanuet,US,-74.01,41.1
Teavana - Shops at Nanuet,Company Owned,Nanuet,US,-74.01,41.1
Simon Properties - The Shops at Nan,Licensed,Nanuet,US,-74.02,41.1
"Nesconset, Smithtown Blvd.",Company Owned,Nesconset,US,-73.15,40.83
New City,Company Owned,New City,US,-73.99,41.14
New Hyde Park,Company Owned,New Hyde Park,US,-73.69,40.75
Stop & Shop-New Hyde Park #570,Licensed,New Hyde Park,US,-73.7,40.74
New Paltz,Company Owned,New Paltz,US,-74.09,41.75
SUNY New Paltz Parker Theatre,Licensed,New Paltz,US,-74.09,41.75
Stop & Shop-New Rochelle #529,Licensed,New Rochelle,US,-73.77,40.92
Wykagyl,Company Owned,New Rochelle,US,-73.8,40.95
Iona College - Student Union,Licensed,New Rochelle,US,-73.79,40.93
80th & Second,Company Owned,New York,US,-73.95,40.77
Nassau & Fulton,Company Owned,New York,US,-74.01,40.71
49th & 8th,Company Owned,New York,US,-73.99,40.76
Spring and Varick,Company Owned,New York,US,-74.01,40.73
95th & Broadway,Company Owned,New York,US,-73.97,40.79
Macy's 6th Floor,Company Owned,New York,US,-73.99,40.75
87th & Third,Company Owned,New York,US,-73.95,40.78
26th between 10th and 11th,Company Owned,New York,US,-74,40.75
57th & Eighth,Company Owned,New York,US,-73.98,40.77
88th & Broadway,Company Owned,New York,US,-73.98,40.79
99th & Broadway,Company Owned,New York,US,-73.97,40.8
92nd & Third,Company Owned,New York,US,-73.95,40.78
63rd & Lexington,Company Owned,New York,US,-73.97,40.76
15th & 3rd,Company Owned,New York,US,-73.99,40.73
Macy's 3rd Floor,Company Owned,New York,US,-73.99,40.75
Broadway and Bond,Company Owned,New York,US,-74,40.73
124th and Broadway,Company Owned,New York,US,-73.96,40.82
34th & Park,Company Owned,New York,US,-73.98,40.75
45th & 5th,Company Owned,New York,US,-73.98,40.76
63rd & Broadway,Company Owned,New York,US,-73.98,40.77
51st btwn Park & Madison,Company Owned,New York,US,-73.97,40.76
52nd Btwn Fifth & Sixth,Company Owned,New York,US,-73.98,40.76
96th & Lexington,Company Owned,New York,US,-73.95,40.79
Marriott Marquis - Street Level,Licensed,New York,US,-73.99,40.76
50th & 2nd,Company Owned,New York,US,-73.97,40.76
46th between 6th and 5th,Company Owned,New York,US,-73.98,40.76
Teavana - Broadway at 81st,Company Owned,New York,US,-73.98,40.79
Pearl & Hanover,Company Owned,New York,US,-74.01,40.7
8th & 16th,Company Owned,New York,US,-74,40.74
42nd & 9th,Company Owned,New York,US,-73.99,40.76
32nd & 2nd,Company Owned,New York,US,-73.98,40.74
195 Broadway,Company Owned,New York,US,-74.01,40.71
23rd & Park,Company Owned,New York,US,-73.99,40.74
76th & Second,Company Owned,New York,US,-73.96,40.77
23rd & 1st,Company Owned,New York,US,-73.98,40.74
UNIQLO @ 53rd & Fifth,Company Owned,New York,US,-73.98,40.76
81st & Columbus,Company Owned,New York,US,-73.97,40.78
2nd Ave. & 9th Street,Company Owned,New York,US,-73.99,40.73
17th & 1st,Company Owned,New York,US,-73.98,40.73
Union Square West,Company Owned,New York,US,-73.99,40.74
Target East River Plaza T-2380,Licensed,New York,US,-73.93,40.8
Greenwich Ave at Bank St,Company Owned,New York,US,-74,40.74
47th & Broadway,Company Owned,New York,US,-73.99,40.76
19th & Park,Company Owned,New York,US,-73.99,40.74
66th & Third,Company Owned,New York,US,-73.96,40.77
53rd & Sixth (NE Corner),Company Owned,New York,US,-73.98,40.76
55th & Lex,Company Owned,New York,US,-73.97,40.76
59th & Columbus,Company Owned,New York,US,-73.98,40.77
Empire State Building,Company Owned,New York,US,-73.99,40.75
69th & First,Company Owned,New York,US,-73.96,40.77
NHL store @ 47th & Sixth,Company Owned,New York,US,-73.98,40.76
Secure Access: 55th & Sixth,Company Owned,New York,US,-73.98,40.76
Church Street & Murray,Company Owned,New York,US,-74.01,40.71
100 Williams Street,Company Owned,New York,US,-74.01,40.71
Starbucks Level 3 Jacob Javits Cemt,Licensed,New York,US,-74,40.76
State St & Pearl Streets,Company Owned,New York,US,-74.01,40.7
56th Btwn Sixth & Seventh,Company Owned,New York,US,-73.98,40.76
43rd & 9th,Company Owned,New York,US,-73.99,40.76
53rd Inside Park Ave Plaza,Company Owned,New York,US,-73.97,40.76
Trump Tower @ 57th & Fifth,Company Owned,New York,US,-73.97,40.76
8th Ave just south of 14th St,Company Owned,New York,US,-74,40.74
Houston & W. Broadway,Company Owned,New York,US,-74,40.73
63rd & 3rd Ave,Company Owned,New York,US,-73.96,40.76
New York University,Licensed,New York,US,-74,40.73
"Penn Station by A,C,E",Company Owned,New York,US,-73.99,40.75
93rd and Broadway,Company Owned,New York,US,-73.97,40.79
41st & Madison,Company Owned,New York,US,-73.98,40.75
42nd btwn 3rd & Lex,Company Owned,New York,US,-73.98,40.75
86th & Columbus,Company Owned,New York,US,-73.97,40.79
48th & Lex,Company Owned,New York,US,-73.97,40.76
33rd btwn 5th & 6th,Company Owned,New York,US,-73.99,40.75
27th & 6th,Company Owned,New York,US,-73.99,40.75
W Broadway & Leonard Street,Company Owned,New York,US,-74.01,40.72
42nd & 8th,Company Owned,New York,US,-73.99,40.76
14th & Sixth,Company Owned,New York,US,-74,40.74
49th & Madison,Company Owned,New York,US,-73.98,40.76
6th between 39th and 40th,Company Owned,New York,US,-73.99,40.75
3rd St & First Avenue,Company Owned,New York,US,-73.99,40.72
43rd & Lex,Company Owned,New York,US,-73.98,40.75
125th & Adam Clayton,Company Owned,New York,US,-73.95,40.81
58th & Eight,Company Owned,New York,US,-73.98,40.77
145th & Bradhurst,Company Owned,New York,US,-73.94,40.82
1st btwn 53rd & 54th,Company Owned,New York,US,-73.96,40.76
76th & Columbus,Company Owned,New York,US,-73.98,40.78
58th & Sixth,Company Owned,New York,US,-73.98,40.76
57th & Seventh,Company Owned,New York,US,-73.98,40.76
JP Morgan New York Plaza - 14th FL,Licensed,New York,US,-74.01,40.7
25th & Lex,Company Owned,New York,US,-73.98,40.74
42nd & Madison,Company Owned,New York,US,-73.98,40.75
42nd & 2nd,Company Owned,New York,US,-73.97,40.75
Manhattan Mall 1st Floor,Company Owned,New York,US,-73.99,40.75
110th & Manhattan,Company Owned,New York,US,-73.96,40.8
Park Row at Beekman St,Company Owned,New York,US,-74.01,40.71
West 23rd and 8th,Company Owned,New York,US,-74,40.75
93rd & Second,Company Owned,New York,US,-73.95,40.78
60 Wall St,Company Owned,New York,US,-74.01,40.71
23rd btwn 5th & 6th,Company Owned,New York,US,-73.99,40.74
24th & 6th,Company Owned,New York,US,-73.99,40.74
47th & 8th,Company Owned,New York,US,-73.99,40.76
Columbus Circle Subway,Company Owned,New York,US,-73.98,40.77
Broadway & Canal,Company Owned,New York,US,-74,40.72
49th & Park,Company Owned,New York,US,-73.97,40.76
43rd & 8th,Company Owned,New York,US,-73.99,40.76
78th & Lexington,Company Owned,New York,US,-73.96,40.77
181st & Fort Washington,Company Owned,New York,US,-73.94,40.85
Spring Street at Crosby St,Company Owned,New York,US,-74,40.72
42nd & Park,Company Owned,New York,US,-73.98,40.75
60th and Broadway,Company Owned,New York,US,-73.98,40.77
40th & Lex,Company Owned,New York,US,-73.98,40.75
49th & Seventh,Company Owned,New York,US,-73.98,40.76
23rd & 3rd,Company Owned,New York,US,-73.98,40.74
96th & Madison,Company Owned,New York,US,-73.95,40.79
28th & 7th,Company Owned,New York,US,-73.99,40.75
Macy's 2nd Floor,Company Owned,New York,US,-73.99,40.75
111th & Broadway,Company Owned,New York,US,-73.97,40.8
35th & 7th,Company Owned,New York,US,-73.99,40.75
118th & Frederick Douglas Blvd.,Company Owned,New York,US,-73.95,40.81
56th & Sixth,Company Owned,New York,US,-73.98,40.76
58th Btwn Madison & Fifth,Company Owned,New York,US,-73.97,40.76
13th & 1st,Company Owned,New York,US,-73.98,40.73
45th & Park,Company Owned,New York,US,-73.98,40.75
34th & 7th,Company Owned,New York,US,-73.99,40.75
48th & 3rd,Company Owned,New York,US,-73.97,40.75
28th & 3rd,Company Owned,New York,US,-73.98,40.74
Broadway at Barclay Str,Company Owned,New York,US,-74.01,40.71
41st & 3rd,Company Owned,New York,US,-73.97,40.75
165 Broadway - 1 Liberty,Company Owned,New York,US,-74.01,40.71
Broadway & Reade,Company Owned,New York,US,-74.01,40.71
2 Broadway,Company Owned,New York,US,-74.01,40.7
55th & Seventh,Company Owned,New York,US,-73.98,40.76
80th & York,Company Owned,New York,US,-73.95,40.77
ABC 77 West Cafe,Licensed,New York,US,-73.98,40.77
29th & Park,Company Owned,New York,US,-73.98,40.74
99 Wall Street,Company Owned,New York,US,-74.01,40.7
81st & Broadway,Company Owned,New York,US,-73.98,40.78
Lafayette & 8th Street,Company Owned,New York,US,-73.99,40.73
44th & Madison,Company Owned,New York,US,-73.98,40.75
52nd & Lex,Company Owned,New York,US,-73.97,40.76
35th & 8th,Company Owned,New York,US,-73.99,40.75
52nd & 8th,Company Owned,New York,US,-73.99,40.76
73rd & Columbus,Company Owned,New York,US,-73.98,40.78
Broadway Btwn 37th & 38th,Company Owned,New York,US,-73.99,40.75
103rd & Broadway,Company Owned,New York,US,-73.97,40.8
Hudson & King,Company Owned,New York,US,-74.01,40.73
Brookfield Place 2,Company Owned,New York,US,-74.02,40.71
87th & Lexington,Company Owned,New York,US,-73.96,40.78
55 Broad Street,Company Owned,New York,US,-74.01,40.71
Javits Convention Ctr Taxi North,Licensed,New York,US,-74,40.76
39th & Park,Company Owned,New York,US,-73.98,40.75
43rd & Madison,Company Owned,New York,US,-73.98,40.75
31st & 6th,Company Owned,New York,US,-73.99,40.75
Grand Central,Company Owned,New York,US,-73.98,40.75
Brookfield Place 1,Company Owned,New York,US,-74.02,40.71
Water & Whitehall Streets,Company Owned,New York,US,-74.01,40.7
Macy's Mezzanine,Company Owned,New York,US,-73.99,40.75
43rd & 3rd,Company Owned,New York,US,-73.97,40.75
51st & Broadway,Company Owned,New York,US,-73.98,40.76
53rd & 3rd,Company Owned,New York,US,-73.97,40.76
58th btwn 3rd & Lex,Company Owned,New York,US,-73.97,40.76
Broadway & Grand,Company Owned,New York,US,-74,40.72
Union Square East,Company Owned,New York,US,-73.99,40.74
Port Authority South Wing,Company Owned,New York,US,-73.99,40.76
Teavana - Manhattan Project,Company Owned,New York,US,-73.96,40.78
44th & Lex,Company Owned,New York,US,-73.97,40.75
84th & Third,Company Owned,New York,US,-73.96,40.78
57th & Lex,Company Owned,New York,US,-73.97,40.76
Allen & Delancey,Company Owned,New York,US,-73.99,40.72
19th & 8th,Company Owned,New York,US,-74,40.74
239 Bleecker St,Company Owned,New York,US,-74,40.73
54th and Broadway,Company Owned,New York,US,-73.98,40.76
Lafayette & Worth,Company Owned,New York,US,-74,40.72
39th & 7th,Company Owned,New York,US,-73.99,40.75
Chambers and West Broadway,Company Owned,New York,US,-74.01,40.72
35th & 5th,Company Owned,New York,US,-73.98,40.75
60th & First,Company Owned,New York,US,-73.96,40.76
